panel,plot_role,wave,wave_label,effect_family,effect_level,effect_label,sensitivity_family,sensitivity_family_label,scenario,detail,slope,lower,upper,interval_type,formal_p_or_q,descriptive_hc3_p,multiplicity_method,formal_significant,practically_material_abs_ge_0_20,original_inference_role,is_primary_scenario,n_rows,n_stimuli,scenarios_in_family,formal_quick,formal_bootstrap,formal_first_permutations,formal_second_exact_permutations,source_file
B,prespecified sensitivity slope point,首轮专家复核,Broad review,,,,API aggregation,API score / UID,scheduled_source_uid_mean,nine current judges for the crosswalk-scheduled source UID only,0.2328861272468959,0.1537335129273543,0.3120387415664375,descriptive HC3 interval; not plotted and not significance encoded,,8.084457355570336e-09,none; descriptive only,False,True,descriptive_HC3_only,False,1080.0,180.0,,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,prespecified sensitivity slope point,二次专家复核,Selected re-annotation,,,,API aggregation,API score / UID,scheduled_source_uid_mean,nine current judges for the crosswalk-scheduled source UID only,0.6275311514466387,0.4469004246456097,0.8081618782476677,descriptive HC3 interval; not plotted and not significance encoded,,9.818937974740545e-12,none; descriptive only,False,True,descriptive_HC3_only,False,180.0,30.0,,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,prespecified sensitivity slope point,首轮专家复核,Broad review,,,,leave-one-domain-out,Drop domain,exclude::Biology,analysis sample omits one domain,0.2458776930306943,0.1608548107218615,0.3309005753395271,descriptive HC3 interval; not plotted and not significance encoded,,1.44456853649331e-08,none; descriptive only,False,True,descriptive_HC3_only,False,852.0,142.0,,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,prespecified sensitivity slope point,首轮专家复核,Broad review,,,,leave-one-domain-out,Drop domain,exclude::Chemistry,analysis sample omits one domain,0.2547921076960535,0.1701596984493133,0.3394245169427937,descriptive HC3 interval; not plotted and not significance encoded,,3.621467250011022e-09,none; descriptive only,False,True,descriptive_HC3_only,False,852.0,142.0,,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,prespecified sensitivity slope point,首轮专家复核,Broad review,,,,leave-one-domain-out,Drop domain,exclude::Climate/Environment,analysis sample omits one domain,0.2330787483917182,0.1295132846507461,0.3366442121326903,descriptive HC3 interval; not plotted and not significance encoded,,1.0290032131865314e-05,none; descriptive only,False,True,descriptive_HC3_only,False,852.0,142.0,,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,prespecified sensitivity slope point,首轮专家复核,Broad review,,,,leave-one-domain-out,Drop domain,exclude::Geoscience,analysis sample omits one domain,0.2475068495597615,0.1508724656892393,0.3441412334302837,descriptive HC3 interval; not plotted and not significance encoded,,5.167174666197937e-07,none; descriptive only,False,True,descriptive_HC3_only,False,852.0,142.0,,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,prespecified sensitivity slope point,首轮专家复核,Broad review,,,,leave-one-domain-out,Drop domain,exclude::Physics,analysis sample omits one domain,0.1632840255990998,0.0948786913589535,0.2316893598392462,descriptive HC3 interval; not plotted and not significance encoded,,2.8905424148769857e-06,none; descriptive only,False,False,descriptive_HC3_only,False,864.0,144.0,,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,prespecified sensitivity slope point,二次专家复核,Selected re-annotation,,,,leave-one-domain-out,Drop domain,exclude::Biology,analysis sample omits one domain,0.689452923123386,0.5036338896905622,0.8752719565562098,descriptive HC3 interval; not plotted and not significance encoded,,3.5382428922147655e-13,none; descriptive only,False,True,descriptive_HC3_only,False,144.0,24.0,,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,prespecified sensitivity slope point,二次专家复核,Selected re-annotation,,,,leave-one-domain-out,Drop domain,exclude::Chemistry,analysis sample omits one domain,0.6286086073117002,0.4389838656155379,0.8182333490078625,descriptive HC3 interval; not plotted and not significance encoded,,8.177029303158743e-11,none; descriptive only,False,True,descriptive_HC3_only,False,144.0,24.0,,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,prespecified sensitivity slope point,二次专家复核,Selected re-annotation,,,,leave-one-domain-out,Drop domain,exclude::Climate/Environment,analysis sample omits one domain,0.6357829737646934,0.4360685790990863,0.8354973684303004,descriptive HC3 interval; not plotted and not significance encoded,,4.39059368513544e-10,none; descriptive only,False,True,descriptive_HC3_only,False,144.0,24.0,,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,prespecified sensitivity slope point,二次专家复核,Selected re-annotation,,,,leave-one-domain-out,Drop domain,exclude::Geoscience,analysis sample omits one domain,0.7010846124814686,0.4975853427348945,0.9045838822280426,descriptive HC3 interval; not plotted and not significance encoded,,1.454581112842504e-11,none; descriptive only,False,True,descriptive_HC3_only,False,144.0,24.0,,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,prespecified sensitivity slope point,二次专家复核,Selected re-annotation,,,,leave-one-domain-out,Drop domain,exclude::Physics,analysis sample omits one domain,0.4488069535474503,0.2632276528534724,0.6343862542414284,descriptive HC3 interval; not plotted and not significance encoded,,2.1372060793615312e-06,none; descriptive only,False,True,descriptive_HC3_only,False,144.0,24.0,,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,prespecified sensitivity slope point,首轮专家复核,Broad review,,,,leave-one-concept-out,Drop concept,exclude::Biology||C13,one domain-by-concept cluster omitted,0.2263812902110414,0.1446361636118735,0.3081264168102094,descriptive HC3 interval; not plotted and not significance encoded,,5.704128005605666e-08,none; descriptive only,False,True,descriptive_HC3_only,False,1032.0,172.0,,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,prespecified sensitivity slope point,首轮专家复核,Broad review,,,,leave-one-concept-out,Drop concept,exclude::Biology||C14,one domain-by-concept cluster omitted,0.2470125741352713,0.1682598282110127,0.3257653200595299,descriptive HC3 interval; not plotted and not significance encoded,,7.869327096877895e-10,none; descriptive only,False,True,descriptive_HC3_only,False,1032.0,172.0,,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,prespecified sensitivity slope point,首轮专家复核,Broad review,,,,leave-one-concept-out,Drop concept,exclude::Biology||C15,one domain-by-concept cluster omitted,0.2445010468034102,0.1648215619351689,0.3241805316716516,descriptive HC3 interval; not plotted and not significance encoded,,1.8070877271310043e-09,none; descriptive only,False,True,descriptive_HC3_only,False,1032.0,172.0,,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,prespecified sensitivity slope point,首轮专家复核,Broad review,,,,leave-one-concept-out,Drop concept,exclude::Biology||C16,one domain-by-concept cluster omitted,0.225091186064312,0.1432641440265155,0.3069182281021084,descriptive HC3 interval; not plotted and not significance encoded,,6.987138525548582e-08,none; descriptive only,False,True,descriptive_HC3_only,False,1032.0,172.0,,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,prespecified sensitivity slope point,首轮专家复核,Broad review,,,,leave-one-concept-out,Drop concept,exclude::Biology||C17,one domain-by-concept cluster omitted,0.230922723755698,0.1505254647257653,0.3113199827856307,descriptive HC3 interval; not plotted and not significance encoded,,1.806825774757832e-08,none; descriptive only,False,True,descriptive_HC3_only,False,1032.0,172.0,,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,prespecified sensitivity slope point,首轮专家复核,Broad review,,,,leave-one-concept-out,Drop concept,exclude::Biology||C18,one domain-by-concept cluster omitted,0.2313345983021403,0.1508540508360337,0.3118151457682468,descriptive HC3 interval; not plotted and not significance encoded,,1.7633008771854716e-08,none; descriptive only,False,True,descriptive_HC3_only,False,1032.0,172.0,,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,prespecified sensitivity slope point,首轮专家复核,Broad review,,,,leave-one-concept-out,Drop concept,exclude::Chemistry||C07,one domain-by-concept cluster omitted,0.226279935723154,0.145802951043036,0.306756920403272,descriptive HC3 interval; not plotted and not significance encoded,,3.5700579659666875e-08,none; descriptive only,False,True,descriptive_HC3_only,False,1032.0,172.0,,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,prespecified sensitivity slope point,首轮专家复核,Broad review,,,,leave-one-concept-out,Drop concept,exclude::Chemistry||C08,one domain-by-concept cluster omitted,0.2358785275163485,0.1547992533933709,0.3169578016393262,descriptive HC3 interval; not plotted and not significance encoded,,1.184149907767932e-08,none; descriptive only,False,True,descriptive_HC3_only,False,1032.0,172.0,,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,prespecified sensitivity slope point,首轮专家复核,Broad review,,,,leave-one-concept-out,Drop concept,exclude::Chemistry||C09,one domain-by-concept cluster omitted,0.2388855315749705,0.1598244144492293,0.3179466487007117,descriptive HC3 interval; not plotted and not significance encoded,,3.178758789885806e-09,none; descriptive only,False,True,descriptive_HC3_only,False,1032.0,172.0,,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,prespecified sensitivity slope point,首轮专家复核,Broad review,,,,leave-one-concept-out,Drop concept,exclude::Chemistry||C10,one domain-by-concept cluster omitted,0.2356056734708949,0.1552148252887674,0.3159965216530224,descriptive HC3 interval; not plotted and not significance encoded,,9.237338386681294e-09,none; descriptive only,False,True,descriptive_HC3_only,False,1032.0,172.0,,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,prespecified sensitivity slope point,首轮专家复核,Broad review,,,,leave-one-concept-out,Drop concept,exclude::Chemistry||C11,one domain-by-concept cluster omitted,0.2388215023054471,0.1582172571082932,0.319425747502601,descriptive HC3 interval; not plotted and not significance encoded,,6.354237572684128e-09,none; descriptive only,False,True,descriptive_HC3_only,False,1032.0,172.0,,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,prespecified sensitivity slope point,首轮专家复核,Broad review,,,,leave-one-concept-out,Drop concept,exclude::Chemistry||C12,one domain-by-concept cluster omitted,0.2359782813151741,0.1543640092298832,0.3175925534004651,descriptive HC3 interval; not plotted and not significance encoded,,1.4531048656420529e-08,none; descriptive only,False,True,descriptive_HC3_only,False,1032.0,172.0,,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,prespecified sensitivity slope point,首轮专家复核,Broad review,,,,leave-one-concept-out,Drop concept,exclude::Climate/Environment||C25,one domain-by-concept cluster omitted,0.2174207909713075,0.1334629608124485,0.3013786211301664,descriptive HC3 interval; not plotted and not significance encoded,,3.8626165797460177e-07,none; descriptive only,False,True,descriptive_HC3_only,False,1032.0,172.0,,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,prespecified sensitivity slope point,首轮专家复核,Broad review,,,,leave-one-concept-out,Drop concept,exclude::Climate/Environment||C26,one domain-by-concept cluster omitted,0.2434069199532059,0.1606132351521124,0.3262006047542993,descriptive HC3 interval; not plotted and not significance encoded,,8.30540965984282e-09,none; descriptive only,False,True,descriptive_HC3_only,False,1032.0,172.0,,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,prespecified sensitivity slope point,首轮专家复核,Broad review,,,,leave-one-concept-out,Drop concept,exclude::Climate/Environment||C27,one domain-by-concept cluster omitted,0.2417155942626274,0.1580345687713254,0.3253966197539295,descriptive HC3 interval; not plotted and not significance encoded,,1.5012101641704536e-08,none; descriptive only,False,True,descriptive_HC3_only,False,1032.0,172.0,,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,prespecified sensitivity slope point,首轮专家复核,Broad review,,,,leave-one-concept-out,Drop concept,exclude::Climate/Environment||C28,one domain-by-concept cluster omitted,0.2248813757480973,0.1413149343400271,0.3084478171561676,descriptive HC3 interval; not plotted and not significance encoded,,1.3322102798978192e-07,none; descriptive only,False,True,descriptive_HC3_only,False,1032.0,172.0,,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,prespecified sensitivity slope point,首轮专家复核,Broad review,,,,leave-one-concept-out,Drop concept,exclude::Climate/Environment||C29,one domain-by-concept cluster omitted,0.2330990166382326,0.1518878727239422,0.314310160552523,descriptive HC3 interval; not plotted and not significance encoded,,1.8480801814870426e-08,none; descriptive only,False,True,descriptive_HC3_only,False,1032.0,172.0,,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,prespecified sensitivity slope point,首轮专家复核,Broad review,,,,leave-one-concept-out,Drop concept,exclude::Climate/Environment||C30,one domain-by-concept cluster omitted,0.2334493436805882,0.1514752854881398,0.3154234018730366,descriptive HC3 interval; not plotted and not significance encoded,,2.3821730193713063e-08,none; descriptive only,False,True,descriptive_HC3_only,False,1032.0,172.0,,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,prespecified sensitivity slope point,首轮专家复核,Broad review,,,,leave-one-concept-out,Drop concept,exclude::Geoscience||C19,one domain-by-concept cluster omitted,0.2334514782559272,0.1516609175271481,0.3152420389847064,descriptive HC3 interval; not plotted and not significance encoded,,2.215830284578384e-08,none; descriptive only,False,True,descriptive_HC3_only,False,1032.0,172.0,,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,prespecified sensitivity slope point,首轮专家复核,Broad review,,,,leave-one-concept-out,Drop concept,exclude::Geoscience||C20,one domain-by-concept cluster omitted,0.2283055109932407,0.1465801558931196,0.3100308660933618,descriptive HC3 interval; not plotted and not significance encoded,,4.36778796425555e-08,none; descriptive only,False,True,descriptive_HC3_only,False,1032.0,172.0,,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,prespecified sensitivity slope point,首轮专家复核,Broad review,,,,leave-one-concept-out,Drop concept,exclude::Geoscience||C21,one domain-by-concept cluster omitted,0.2428370766693546,0.1600069226955324,0.3256672306431769,descriptive HC3 interval; not plotted and not significance encoded,,9.13150345680174e-09,none; descriptive only,False,True,descriptive_HC3_only,False,1032.0,172.0,,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,prespecified sensitivity slope point,首轮专家复核,Broad review,,,,leave-one-concept-out,Drop concept,exclude::Geoscience||C22,one domain-by-concept cluster omitted,0.2361415862185089,0.154730971421175,0.3175522010158427,descriptive HC3 interval; not plotted and not significance encoded,,1.307218736245439e-08,none; descriptive only,False,True,descriptive_HC3_only,False,1032.0,172.0,,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,prespecified sensitivity slope point,首轮专家复核,Broad review,,,,leave-one-concept-out,Drop concept,exclude::Geoscience||C23,one domain-by-concept cluster omitted,0.2326853871129037,0.1505854143351936,0.3147853598906137,descriptive HC3 interval; not plotted and not significance encoded,,2.7781258051085813e-08,none; descriptive only,False,True,descriptive_HC3_only,False,1032.0,172.0,,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,prespecified sensitivity slope point,首轮专家复核,Broad review,,,,leave-one-concept-out,Drop concept,exclude::Geoscience||C24,one domain-by-concept cluster omitted,0.2273540054611811,0.1449897333413901,0.3097182775809721,descriptive HC3 interval; not plotted and not significance encoded,,6.296090063030772e-08,none; descriptive only,False,True,descriptive_HC3_only,False,1032.0,172.0,,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,prespecified sensitivity slope point,首轮专家复核,Broad review,,,,leave-one-concept-out,Drop concept,exclude::Physics||C01,one domain-by-concept cluster omitted,0.232995032950431,0.1522350867866039,0.3137549791142582,descriptive HC3 interval; not plotted and not significance encoded,,1.5624700266078066e-08,none; descriptive only,False,True,descriptive_HC3_only,False,1044.0,174.0,,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,prespecified sensitivity slope point,首轮专家复核,Broad review,,,,leave-one-concept-out,Drop concept,exclude::Physics||C02,one domain-by-concept cluster omitted,0.2356712436465294,0.1547773905901056,0.3165650967029533,descriptive HC3 interval; not plotted and not significance encoded,,1.1294951685986322e-08,none; descriptive only,False,True,descriptive_HC3_only,False,1032.0,172.0,,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,prespecified sensitivity slope point,首轮专家复核,Broad review,,,,leave-one-concept-out,Drop concept,exclude::Physics||C03,one domain-by-concept cluster omitted,0.2237769990400678,0.1408540489463791,0.3066999491337566,descriptive HC3 interval; not plotted and not significance encoded,,1.2286229283980133e-07,none; descriptive only,False,True,descriptive_HC3_only,False,1032.0,172.0,,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,prespecified sensitivity slope point,首轮专家复核,Broad review,,,,leave-one-concept-out,Drop concept,exclude::Physics||C04,one domain-by-concept cluster omitted,0.1842740092084404,0.1222805551309578,0.246267463285923,descriptive HC3 interval; not plotted and not significance encoded,,5.679049640042241e-09,none; descriptive only,False,False,descriptive_HC3_only,False,1032.0,172.0,,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,prespecified sensitivity slope point,首轮专家复核,Broad review,,,,leave-one-concept-out,Drop concept,exclude::Physics||C05,one domain-by-concept cluster omitted,0.223285342388836,0.1428980614674685,0.3036726233102035,descriptive HC3 interval; not plotted and not significance encoded,,5.208676590605744e-08,none; descriptive only,False,True,descriptive_HC3_only,False,1032.0,172.0,,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,prespecified sensitivity slope point,首轮专家复核,Broad review,,,,leave-one-concept-out,Drop concept,exclude::Physics||C06,one domain-by-concept cluster omitted,0.2353404983701422,0.1536043573122372,0.3170766394280473,descriptive HC3 interval; not plotted and not significance encoded,,1.6685288677892954e-08,none; descriptive only,False,True,descriptive_HC3_only,False,1032.0,172.0,,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,prespecified sensitivity slope point,二次专家复核,Selected re-annotation,,,,fixed item exclusion,Exclude P05,exclude_P05,remove the prespecified second-review P05 stimulus,0.5771241830589076,0.4067428021320061,0.747505563985809,descriptive HC3 interval; not plotted and not significance encoded,,3.160621011124215e-11,none; descriptive only,False,True,descriptive_HC3_only,False,174.0,29.0,,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,prespecified sensitivity slope point,二次专家复核,Selected re-annotation,,,,bootstrap cluster unit,Resample unit,second_domain_stratified_stimulus_bootstrap,six stimuli resampled with replacement within each domain; fixed original z constants,0.6345162910252145,0.285625440656109,0.9026189121761298,descriptive domain-stratified stimulus bootstrap interval; not significance encoded,,,none; descriptive only,False,True,descriptive_domain_stratified_item_bootstrap,False,180.0,30.0,,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,within-family slope median and min--max range,二次专家复核,Selected re-annotation,,,,QC panel,QC threshold,family_summary,median and min--max across all prespecified slope-comparable scenarios,0.6370691114927528,0.6345162910252145,0.7002234512249078,observed min--max across prespecified slopes; not a confidence interval,,,,False,False,,False,,,3.0,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,within-family slope median and min--max range,首轮专家复核,Broad review,,,,QC panel,QC threshold,family_summary,median and min--max across all prespecified slope-comparable scenarios,0.231563853146348,0.2244301427121718,0.2970479243978361,observed min--max across prespecified slopes; not a confidence interval,,,,False,False,,False,,,7.0,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,within-family slope median and min--max range,首轮专家复核,Broad review,,,,API aggregation,API score / UID,family_summary,median and min--max across all prespecified slope-comparable scenarios,0.231563853146348,0.1544489956197484,0.2328861272468959,observed min--max across prespecified slopes; not a confidence interval,,,,False,False,,False,,,5.0,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,within-family slope median and min--max range,二次专家复核,Selected re-annotation,,,,API aggregation,API score / UID,family_summary,median and min--max across all prespecified slope-comparable scenarios,0.6345162910252145,0.3983776602527821,0.6345162910252145,observed min--max across prespecified slopes; not a confidence interval,,,,False,False,,False,,,5.0,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,within-family slope median and min--max range,首轮专家复核,Broad review,,,,risk direction,Risk coding,family_summary,median and min--max across all prespecified slope-comparable scenarios,0.2559745456364497,0.2559745456364497,0.2559745456364497,observed min--max across prespecified slopes; not a confidence interval,,,,False,False,,False,,,1.0,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,within-family slope median and min--max range,二次专家复核,Selected re-annotation,,,,risk direction,Risk coding,family_summary,median and min--max across all prespecified slope-comparable scenarios,0.7554476018900865,0.7554476018900865,0.7554476018900865,observed min--max across prespecified slopes; not a confidence interval,,,,False,False,,False,,,1.0,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,within-family slope median and min--max range,首轮专家复核,Broad review,,,,leave-one-judge-out,Drop judge,family_summary,median and min--max across all prespecified slope-comparable scenarios,0.2305165498091448,0.2128874130479685,0.2365153210072784,observed min--max across prespecified slopes; not a confidence interval,,,,False,False,,False,,,9.0,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,within-family slope median and min--max range,二次专家复核,Selected re-annotation,,,,leave-one-judge-out,Drop judge,family_summary,median and min--max across all prespecified slope-comparable scenarios,0.6149667806663677,0.5834307446033056,0.6673439050847018,observed min--max across prespecified slopes; not a confidence interval,,,,False,False,,False,,,9.0,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,within-family slope median and min--max range,首轮专家复核,Broad review,,,,leave-one-generator-out,Drop generator,family_summary,median and min--max across all prespecified slope-comparable scenarios,0.2376065282167141,0.199346781832092,0.2506595037135527,observed min--max across prespecified slopes; not a confidence interval,,,,False,False,,False,,,9.0,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,within-family slope median and min--max range,二次专家复核,Selected re-annotation,,,,leave-one-generator-out,Drop generator,family_summary,median and min--max across all prespecified slope-comparable scenarios,0.6420389672944199,0.5436978444648217,0.7439787240937645,observed min--max across prespecified slopes; not a confidence interval,,,,False,False,,False,,,9.0,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,within-family slope median and min--max range,首轮专家复核,Broad review,,,,leave-one-domain-out,Drop domain,family_summary,median and min--max across all prespecified slope-comparable scenarios,0.2458776930306943,0.1632840255990998,0.2547921076960535,observed min--max across prespecified slopes; not a confidence interval,,,,False,False,,False,,,5.0,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,within-family slope median and min--max range,二次专家复核,Selected re-annotation,,,,leave-one-domain-out,Drop domain,family_summary,median and min--max across all prespecified slope-comparable scenarios,0.6357829737646934,0.4488069535474503,0.7010846124814686,observed min--max across prespecified slopes; not a confidence interval,,,,False,False,,False,,,5.0,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,within-family slope median and min--max range,首轮专家复核,Broad review,,,,leave-one-concept-out,Drop concept,family_summary,median and min--max across all prespecified slope-comparable scenarios,0.2332741801594104,0.1842740092084404,0.2470125741352713,observed min--max across prespecified slopes; not a confidence interval,,,,False,False,,False,,,30.0,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,within-family slope median and min--max range,二次专家复核,Selected re-annotation,,,,fixed item exclusion,Exclude P05,family_summary,median and min--max across all prespecified slope-comparable scenarios,0.5771241830589076,0.5771241830589076,0.5771241830589076,observed min--max across prespecified slopes; not a confidence interval,,,,False,False,,False,,,1.0,False,5000,10000,32768,analysis\alignment_sensitivity.csv
B,within-family slope median and min--max range,二次专家复核,Selected re-annotation,,,,bootstrap cluster unit,Resample unit,family_summary,median and min--max across all prespecified slope-comparable scenarios,0.6345162910252145,0.6345162910252145,0.6345162910252145,observed min--max across prespecified slopes; not a confidence interval,,,,False,False,,False,,,1.0,False,5000,10000,32768,analysis\alignment_sensitivity.csv
